ID,Name,Age,Gender,Income,Signup_Date,Purchase_Amount,City,Membership,Preferred_Channel,PC_Encoded
518,Bob,,F,71173000.0,03/04/2022,0.12403256608704392,newyork,Gold,Mobile,4
774,Eve,105.0,,28906000.0,18/11/2020,0.03196301135792542,newyork,G,2,1
38,david,40.0,M,57757000.0,27/01/2021,0.9164740174891949,chicago,G,In-Store,3
996,david,45.0,female,90047000.0,11/11/2018,0.006935370388983817,Los Angeles,Silver,Mobile,4
910,alice,,F,50000.0,02/01/2022,0.24736154387375617,Chicago,P,In-Store,3
945,FRANK,118.0,M,,"Jul 24, 2021",0.01578048045029651,newyork,Gold,Mobile,4
411,,,M,30000000.0,10/04/2022,0.048346567494220526,chicago,Gold,Mobile,4
429,alice,41.0,f,72326000.0,"Feb 26, 2020",0.02934968338526485,Los Angeles,Platinum,3,2
990,Charlie,,M,50000.0,27/03/2018,0.03859684390390994,newyork,S,2,1
785,FRANK,,M,,07/05/2023,0.04653734043622475,New York,Silver,Online,5
711,Alice,48.0,,96385000.0,11/03/2021,0.763996381545884,newyork,,2,1
422,alice,124.0,male,1000000000.0,19/08/2022,0.030455322142928936,newyork,P,Mobile,4
637,Bob,47.0,M,50000.0,"Mar 09, 2021",0.8469192883706905,newyork,Gold,1,0
600,Eve,51.0,f,64308000.0,08/03/2019,0.0018092270579957784,chicago,,Mobile,4
46,,,F,54194000.0,01/12/2018,0.9611016182530908,NYC,Silver,1,0
108,Bob,,F,63848000.0,15/09/2020,0.011056387576640868,NYC,P,3,2
827,Bob,,female,38256000.0,18/02/2023,0.008443059603980299,NYC,P,In-Store,3
329,Charlie,37.0,Male,91707000.0,07/10/2020,0.0252286661976078,chicago,S,2,1
342,FRANK,39.0,M,28169000.0,"Jul 30, 2020",0.011056387576640868,losangeles,Silver,Mobile,4
577,Eve,,,84691000.0,02/02/2020,0.04100914664790431,chicago,Gold,In-Store,3
378,FRANK,,M,93905000.0,"Jun 13, 2019",0.4047642979193889,Chicago,P,Mobile,4
949,alice,97.0,,30000000.0,31/10/2019,0.02251482561061413,NYC,Platinum,In-Store,3
982,david,65.0,Male,65330000.0,"Sep 07, 2022",0.7406774550206051,chicago,P,In-Store,3
504,alice,,Male,74557000.0,13/05/2022,0.14604482862599255,NYC,S,2,1
688,FRANK,,F,30000000.0,15/02/2018,0.030455322142928936,Chicago,S,3,2
651,alice,134.0,,50000.0,"Nov 04, 2019",0.9729621067443964,newyork,Silver,2,1
845,Bob,,f,,23/01/2022,0.030455322142928936,New York,,2,1
600,alice,28.0,F,500000000.0,"Apr 26, 2021",0.8818976781586089,LA,Gold,In-Store,3
186,alice,,f,25471000.0,12/06/2019,0.9964820584983416,newyork,,Mobile,4
285,FRANK,-4.0,,24666000.0,10/02/2021,0.018092270579957784,losangeles,,In-Store,3
792,Bob,49.0,male,70000.0,25/03/2019,0.04322042416323248,NYC,Gold,1,0
453,Eve,9.0,Male,65908000.0,10/11/2018,0.4419539652226354,LA,P,1,0
668,Alice,,female,82599000.0,"Nov 01, 2020",0.6079002914865815,LA,Silver,3,2
532,Bob,60.0,Male,49852000.0,29/03/2020,0.005930244245652829,Chicago,P,In-Store,3
348,Alice,,,27255000.0,05/09/2019,0.2504774349180822,Los Angeles,,Online,5
180,FRANK,,female,45712000.0,30/06/2021,0.7289174791436325,New York,Gold,1,0
775,Bob,104.0,M,,19/09/2021,0.01588099306462961,losangeles,S,3,2
821,Charlie,34.0,f,70000.0,12/03/2023,0.001507689214996482,newyork,Gold,1,0
719,david,50.0,,30000000.0,28/07/2022,0.030455322142928936,NYC,S,Mobile,4
793,Charlie,29.0,,92416000.0,27/08/2020,0.6509196904211478,Chicago,P,2,1
611,Charlie,39.0,male,500000000.0,29/01/2020,0.011961001105638757,New York,Gold,Online,5
680,FRANK,29.0,M,69444000.0,23/09/2020,0.007437933460649311,Los Angeles,,Online,5
143,,95.0,F,76324000.0,22/03/2020,0.008141521760981003,newyork,Silver,3,2
453,alice,,female,92029000.0,06/10/2022,0.03015378429992964,newyork,S,Mobile,4
22,david,58.0,f,35149000.0,04/06/2021,0.018092270579957784,New York,,2,1
802,,54.0,f,500000000.0,"May 09, 2021",0.039802995275907124,newyork,Platinum,Mobile,4
590,Charlie,59.0,,70000.0,14/10/2022,0.024927128354608502,Chicago,G,1,0
882,Charlie,32.0,F,45381000.0,18/06/2018,0.013971253392300733,New York,Platinum,1,0
857,,111.0,female,77216000.0,27/05/2020,0.028947632927932454,NYC,,2,1
691,,48.0,F,51217000.0,29/03/2023,0.8505377424866821,LA,Silver,1,0
487,Alice,89.0,f,32057000.0,05/01/2018,0.024625590511609206,newyork,,2,1
80,david,,male,50000.0,"Oct 01, 2018",0.03658659161724796,Chicago,Silver,In-Store,3
27,alice,-7.0,Male,74141000.0,"Jan 22, 2020",0.0,LA,,Online,5
257,,104.0,f,,29/06/2018,0.02161021208161624,chicago,,In-Store,3
619,,,,50000.0,"Sep 27, 2019",0.030455322142928936,NYC,P,Online,5
501,Alice,61.0,M,52757000.0,08/04/2021,0.030455322142928936,New York,Platinum,In-Store,3
753,david,80.0,Male,30041000.0,12/06/2021,0.01588099306462961,Chicago,Silver,2,1
443,david,59.0,f,36608000.0,29/01/2019,0.030455322142928936,New York,,Mobile,4
911,Eve,35.0,M,500000000.0,15/08/2022,0.8162629409990954,NYC,Gold,In-Store,3
265,Bob,139.0,,25730000.0,"Apr 30, 2021",0.030455322142928936,chicago,G,In-Store,3
613,Bob,,Male,65831000.0,13/12/2020,0.029450195999597948,chicago,Gold,1,0
209,Charlie,61.0,,30000000.0,06/08/2019,0.030455322142928936,New York,P,In-Store,3
674,FRANK,,f,58327000.0,"May 26, 2021",0.030455322142928936,Los Angeles,Platinum,1,0
851,FRANK,36.0,M,99445000.0,09/05/2022,0.021509699467283143,NYC,Gold,1,0
885,david,,f,82744000.0,"Apr 04, 2019",0.019800985023620463,Chicago,G,1,0
513,alice,18.0,F,50000.0,"Oct 12, 2022",0.021911749924615538,Los Angeles,Silver,2,1
279,Bob,,male,50000.0,24/11/2021,0.013167152477635943,chicago,Platinum,2,1
966,Eve,104.0,female,52794000.0,"Jan 05, 2020",0.0016082018293295808,New York,Gold,3,2
413,alice,62.0,F,,16/12/2021,0.02090662378128455,losangeles,G,In-Store,3
212,FRANK,30.0,F,84871000.0,21/03/2023,0.018092270579957784,New York,Gold,Mobile,4
312,,57.0,f,48873000.0,"Oct 01, 2022",0.035883003316916275,New York,Gold,Mobile,4
706,,,female,70000.0,08/03/2019,0.02412302743994371,LA,S,Online,5
480,Bob,,,68094000.0,11/12/2021,0.0019097396723288772,Los Angeles,Gold,3,2
270,FRANK,,Male,,01/05/2018,0.7353502864609508,Los Angeles,,Mobile,4
251,FRANK,,M,52008000.0,08/07/2020,0.029048145542265553,newyork,,3,2
296,alice,66.0,F,,"May 31, 2018",0.031661473514926125,Chicago,Gold,3,2
944,Charlie,37.0,F,61793000.0,"Nov 09, 2021",0.023821489596944415,chicago,G,Online,5
73,Eve,,f,,11/01/2022,0.011056387576640868,newyork,,In-Store,3
464,Bob,106.0,,,"Sep 09, 2018",0.04533118906422756,LA,,Mobile,4
767,Charlie,,f,27077000.0,06/03/2019,0.6892149964820585,LA,Platinum,In-Store,3
610,FRANK,72.0,Male,73848000.0,16/01/2020,0.02924917077093175,Chicago,Gold,2,1
315,Bob,8.0,f,70000.0,08/12/2019,0.011458438033973263,Los Angeles,,Mobile,4
812,david,5.0,F,30282000.0,"Sep 19, 2022",0.010553824504975374,NYC,G,Mobile,4
170,Eve,42.0,M,37974000.0,23/07/2022,0.03568197808825008,chicago,Gold,1,0
982,Bob,34.0,female,,03/06/2023,0.030455322142928936,newyork,P,Online,5
489,Charlie,7.0,male,59968000.0,"Nov 02, 2022",0.030455322142928936,LA,Gold,In-Store,3
705,FRANK,146.0,f,,"Jul 29, 2022",0.00914664790431199,chicago,Platinum,Online,5
847,Charlie,29.0,male,36088000.0,19/12/2021,0.017991757965624685,Chicago,Platinum,2,1
273,,128.0,,38607000.0,2021/13/40,0.008242034375314101,Los Angeles,Gold,1,0
931,,,female,50815000.0,24/05/2022,0.030455322142928936,New York,Gold,In-Store,3
153,Charlie,,female,70000.0,01/05/2020,0.023720976982611316,Los Angeles,Gold,Online,5
771,,34.0,,500000000.0,17/11/2019,0.03467685194491909,New York,P,2,1
231,,,,85392000.0,15/10/2018,0.021911749924615538,Chicago,G,2,1
525,Charlie,54.0,f,55428000.0,"Oct 11, 2020",0.012061513719971856,losangeles,Silver,1,0
609,alice,19.0,female,97101000.0,16/01/2022,0.043823499849231076,LA,P,In-Store,3
861,Charlie,59.0,Male,59375000.0,28/04/2022,0.03156096090059302,New York,G,3,2
203,Charlie,89.0,male,27827000.0,"Dec 27, 2021",0.04714041612222334,newyork,,Online,5
679,alice,74.0,F,99920000.0,2021/13/40,0.030455322142928936,losangeles,G,3,2
824,Eve,,,84927000.0,15/09/2020,0.6518243039501458,losangeles,Platinum,1,0
871,Charlie,115.0,Male,70146000.0,"Nov 12, 2019",0.7474118001809227,NYC,,In-Store,3
604,Charlie,,M,78198000.0,27/12/2022,0.04744195396522263,Los Angeles,Silver,2,1
641,FRANK,,,49418000.0,30/04/2023,0.021208161624283847,Los Angeles,Silver,3,2
571,alice,-10.0,f,69719000.0,"Jan 12, 2022",0.8151573022414313,newyork,Silver,In-Store,3
238,Alice,62.0,female,76503000.0,28/03/2022,0.015277917378631017,chicago,,1,0
697,FRANK,127.0,,,13/11/2019,0.03869735651824304,newyork,Platinum,1,0
887,Alice,67.0,F,59996000.0,08/07/2021,0.044929138606895166,chicago,Silver,1,0
240,alice,13.0,male,90981000.0,04/12/2022,0.038295306060910646,newyork,P,1,0
704,Charlie,52.0,F,23406000.0,16/02/2023,0.01578048045029651,NYC,Gold,3,2
73,david,,Male,70000.0,06/09/2022,0.04040607096190572,newyork,Silver,Online,5
106,,,F,97458000.0,07/09/2019,0.04070760880490502,NYC,S,Online,5
914,alice,,f,23584000.0,"Sep 30, 2021",0.03146044828625993,Chicago,Gold,2,1
591,,,female,76895000.0,09/01/2018,0.020303548095285957,Los Angeles,Platinum,Mobile,4
475,alice,,male,27486000.0,04/05/2023,0.5022615338224947,losangeles,P,In-Store,3
67,,81.0,male,92521000.0,05/01/2018,0.49874359232083626,New York,S,Mobile,4
597,alice,,male,57672000.0,"Jun 05, 2018",0.01417227862096693,LA,P,In-Store,3
963,alice,30.0,male,,2021/13/40,0.8419941702683686,Chicago,,3,2
49,Charlie,,,1000000000.0,"Nov 14, 2022",0.011558950648306362,New York,Platinum,3,2
388,Bob,51.0,f,30000000.0,20/09/2021,0.5434717056990652,newyork,,1,0
6,Alice,,f,30000000.0,03/04/2021,0.013569202934968338,Chicago,Silver,3,2
321,david,68.0,Male,41305000.0,"Feb 05, 2021",0.027037893255603577,Chicago,Silver,2,1
154,Eve,52.0,Male,81254000.0,18/10/2022,0.38164639662277616,chicago,S,1,0
356,Alice,20.0,F,37284000.0,"Mar 07, 2020",0.011458438033973263,Chicago,S,In-Store,3
492,Eve,0.0,f,56791000.0,2021/13/40,0.030455322142928936,losangeles,P,Online,5
322,david,,Male,70000.0,29/05/2020,0.025731229269273292,newyork,Gold,2,1
167,Eve,123.0,male,52759000.0,18/05/2019,0.006533319931651422,chicago,P,Online,5
531,Charlie,61.0,M,,"Sep 23, 2018",0.885013569202935,newyork,P,Online,5
866,alice,65.0,F,64241000.0,"Aug 22, 2019",0.029550708613931047,LA,Silver,1,0
426,alice,,,70000.0,30/01/2023,0.9774851743893859,losangeles,Gold,Online,5
204,Bob,,M,55949000.0,"Dec 02, 2018",0.9596944416524273,Los Angeles,G,In-Store,3
124,Bob,,male,55225000.0,"Mar 24, 2023",0.5434717056990652,chicago,Silver,Online,5
498,Eve,,f,70000.0,15/01/2021,0.012765102020303547,LA,Gold,Online,5
879,FRANK,59.0,M,30000000.0,15/11/2018,0.005327168559654236,losangeles,S,In-Store,3
609,Alice,2.0,f,36293000.0,07/01/2018,0.045934264750226154,New York,S,3,2
784,alice,14.0,F,94506000.0,"Apr 27, 2022",0.833149060207056,chicago,S,Mobile,4
923,david,,f,70000.0,21/08/2018,0.0031158910443260628,New York,Gold,In-Store,3
263,,22.0,Male,43433000.0,21/10/2020,0.00582973163131973,Chicago,S,In-Store,3
463,Bob,,f,1000000000.0,"Sep 12, 2020",0.011056387576640868,LA,P,Mobile,4
853,david,32.0,male,77659000.0,31/12/2019,0.030455322142928936,New York,Gold,3,2
243,Eve,,female,81137000.0,05/03/2020,0.04623580259322545,Chicago,S,Mobile,4
458,Alice,92.0,f,67018000.0,28/05/2019,0.030455322142928936,chicago,G,1,0
175,alice,,f,70000.0,24/06/2021,0.009850236204643682,losangeles,Gold,In-Store,3
701,Eve,26.0,F,,29/11/2018,0.03236506181525781,Chicago,,3,2
491,FRANK,,Male,73557000.0,05/12/2020,0.018996884108955673,New York,P,Online,5
311,Bob,29.0,,95965000.0,"Mar 09, 2023",0.02422354005427681,newyork,Silver,Mobile,4
110,alice,25.0,f,56234000.0,14/10/2022,0.31671524776359433,New York,,3,2
152,Bob,66.0,M,30000000.0,04/06/2020,0.0019097396723288772,New York,Silver,3,2
8,david,,,28394000.0,08/05/2022,0.000502563071665494,NYC,Silver,1,0
821,david,28.0,male,500000000.0,25/01/2019,0.015478942607297215,newyork,Silver,3,2
134,FRANK,55.0,female,56194000.0,12/03/2022,0.02914865815659865,New York,Gold,3,2
234,,146.0,,84871000.0,06/03/2022,0.04362247462056488,newyork,Silver,1,0
979,Charlie,67.0,female,49808000.0,28/03/2023,0.019599959794954266,newyork,S,1,0
518,Charlie,49.0,Male,50000.0,26/07/2020,0.00753844607498241,NYC,,Online,5
106,david,18.0,f,26498000.0,26/01/2020,0.46738365664890946,losangeles,,2,1
378,david,141.0,M,35000000.0,16/03/2018,0.18936576540355815,LA,Silver,3,2
527,Alice,,F,50000.0,2021/13/40,0.0072369082319831135,Los Angeles,Gold,1,0
903,FRANK,26.0,f,86416000.0,"Sep 23, 2021",0.005427681173987335,New York,Gold,Online,5
981,Eve,,f,70000.0,01/05/2020,0.04000402050457332,LA,Silver,3,2
962,Charlie,46.0,f,25499000.0,01/11/2022,0.010453311890642275,LA,Gold,2,1
583,FRANK,,f,,23/09/2022,0.030455322142928936,New York,Silver,2,1
168,Eve,20.0,F,27970000.0,23/02/2021,0.04442657553522967,Los Angeles,P,3,2
473,Eve,,f,53743000.0,27/08/2020,0.027138405869936676,newyork,Gold,1,0
122,Eve,150.0,f,66312000.0,"Feb 03, 2021",0.7443964217509298,newyork,Gold,Online,5
202,Bob,40.0,,,19/07/2022,0.016986631822293697,losangeles,G,1,0
599,Charlie,53.0,female,98719000.0,"Jul 30, 2021",0.655040707608805,Los Angeles,Silver,Mobile,4
112,,25.0,,65839000.0,04/01/2021,0.8756658960699568,Los Angeles,S,3,2
920,Alice,,F,30155000.0,25/10/2022,0.02854558247060006,Los Angeles,Gold,2,1
562,Eve,46.0,,,07/09/2019,0.041411197105236705,newyork,Silver,1,0
260,Charlie,,male,500000000.0,29/07/2022,0.04744195396522263,New York,Platinum,Mobile,4
29,Charlie,31.0,male,,"Jul 29, 2019",0.45914162227359534,newyork,,1,0
542,david,30.0,M,51061000.0,"Jun 02, 2018",0.01336817770630214,Los Angeles,P,1,0
462,Charlie,111.0,Male,62701000.0,"Sep 24, 2019",0.02834455724193386,losangeles,Gold,1,0
740,FRANK,,M,70000.0,"Feb 23, 2018",0.009649210975977485,NYC,S,1,0
466,david,,Male,70000.0,28/12/2021,0.03578249070258317,New York,Platinum,Mobile,4
607,,41.0,Male,75898000.0,23/03/2023,0.020404060709619056,newyork,,Online,5
398,alice,54.0,Male,38753000.0,"Jul 14, 2018",0.011357925419640164,losangeles,Gold,2,1
206,Charlie,57.0,M,62800000.0,14/10/2019,0.0037189667303246556,losangeles,Gold,2,1
580,Eve,,f,70000.0,11/03/2019,0.048045029651221226,losangeles,P,3,2
75,,29.0,female,73495000.0,"Jul 21, 2019",0.030455322142928936,New York,P,3,2
508,,49.0,male,70000.0,31/01/2021,0.030455322142928936,NYC,P,1,0
992,alice,,f,1000000000.0,"Jan 29, 2021",0.002412302743994371,Los Angeles,,2,1
444,Bob,,Male,50000.0,"Sep 09, 2021",0.015177404764297919,losangeles,Gold,In-Store,3
382,Bob,38.0,female,68274000.0,06/04/2020,0.009749723590310583,LA,G,In-Store,3
380,,65.0,M,58125000.0,04/12/2022,0.008041009146647904,losangeles,Silver,Mobile,4
245,Eve,18.0,male,97493000.0,"Nov 14, 2019",0.32294702985224644,New York,Silver,Mobile,4
870,FRANK,32.0,,33924000.0,08/10/2018,0.044125037692230376,Los Angeles,Silver,Online,5
395,alice,65.0,M,50000.0,19/04/2023,0.009950748818976781,Chicago,S,Online,5
178,alice,42.0,F,86951000.0,03/09/2020,0.02351995175394512,LA,Platinum,2,1
473,FRANK,139.0,female,,10/01/2020,0.009347673132978188,Los Angeles,,3,2
513,Alice,21.0,f,30000000.0,26/06/2019,0.02090662378128455,Los Angeles,Silver,Mobile,4
114,Bob,146.0,Male,48163000.0,23/02/2021,0.0336717258015881,Los Angeles,Silver,In-Store,3
555,alice,89.0,M,96373000.0,11/12/2018,0.0009046135289978892,Los Angeles,Platinum,In-Store,3
799,FRANK,,Male,39670000.0,11/03/2021,0.011860488491305658,newyork,P,Mobile,4
260,Bob,81.0,female,30281000.0,04/02/2018,0.8417931450397025,LA,Silver,In-Store,3
274,,30.0,female,49436000.0,21/12/2021,0.7839983917981707,Los Angeles,Gold,3,2
872,david,20.0,male,30000000.0,15/05/2023,0.030455322142928936,Chicago,Silver,1,0
944,,35.0,,30000000.0,"Jan 11, 2018",0.7520353804402452,newyork,Platinum,3,2
805,david,107.0,F,,03/02/2022,0.030455322142928936,Chicago,Platinum,3,2
201,alice,28.0,F,90643000.0,03/05/2019,0.0016082018293295808,newyork,Silver,Mobile,4
195,Eve,36.0,M,89174000.0,09/06/2021,0.030455322142928936,New York,Gold,In-Store,3
628,FRANK,68.0,,99574000.0,"Dec 16, 2020",0.6162428384762287,New York,Gold,1,0
499,Eve,54.0,M,70000.0,08/04/2020,0.02924917077093175,losangeles,Platinum,2,1
244,FRANK,,,,"Aug 13, 2019",0.019599959794954266,Los Angeles,Silver,In-Store,3
454,Charlie,,f,,20/10/2022,0.18202834455724193,NYC,G,3,2
603,alice,108.0,,1000000000.0,2021/13/40,0.04553221429289376,newyork,S,In-Store,3
191,FRANK,,male,45562000.0,23/08/2018,0.24716051864508995,LA,P,In-Store,3
36,Alice,53.0,female,70000.0,"Mar 10, 2022",0.9018996884108955,LA,Silver,Online,5
918,Alice,45.0,f,63081000.0,26/03/2021,0.030455322142928936,NYC,P,2,1
6,Bob,,female,67443000.0,03/04/2021,0.023922002211277514,newyork,,Online,5
976,alice,18.0,female,79745000.0,25/05/2019,0.009649210975977485,New York,Silver,Mobile,4
493,Alice,,male,35127000.0,18/04/2019,0.015478942607297215,chicago,Gold,In-Store,3
514,Bob,67.0,Male,78328000.0,06/02/2022,0.04322042416323248,losangeles,S,2,1
528,Charlie,125.0,F,67432000.0,30/09/2018,0.002914865815659865,Chicago,P,3,2
495,alice,15.0,Male,66135000.0,19/08/2018,0.01165946326263946,losangeles,S,Online,5
758,alice,49.0,female,,08/01/2022,0.030455322142928936,newyork,P,1,0
392,Alice,,,,29/01/2018,0.04864810533721982,New York,G,Online,5
59,,64.0,F,67486000.0,27/02/2019,0.0083425469896472,NYC,G,Mobile,4
21,david,81.0,M,70000.0,23/01/2022,0.0419137601769022,newyork,P,3,2
566,Charlie,33.0,male,50000.0,28/10/2019,0.030455322142928936,Los Angeles,Silver,Mobile,4
573,Eve,48.0,,1000000000.0,"Nov 28, 2020",0.5610614132073575,chicago,Gold,1,0
698,Charlie,,M,94624000.0,17/02/2019,0.02010252286661976,Chicago,,3,2
530,Eve,65.0,,90466000.0,25/12/2019,0.00924716051864509,Los Angeles,Platinum,In-Store,3
727,Bob,47.0,male,73427000.0,24/10/2022,0.030455322142928936,NYC,,1,0
435,FRANK,63.0,F,30000000.0,"Apr 28, 2023",0.010151774047642979,chicago,Silver,Online,5
999,Eve,,f,50000.0,01/06/2019,0.006834857774650718,chicago,Gold,Online,5
230,Bob,,F,70000.0,21/11/2018,0.030455322142928936,LA,G,Mobile,4
666,FRANK,,male,64770000.0,04/09/2022,0.03206352397225852,losangeles,Gold,1,0
730,Charlie,39.0,female,35461000.0,"Dec 09, 2020",0.0004020504573323952,LA,S,3,2
59,Alice,99.0,M,73543000.0,"Aug 15, 2018",0.0008041009146647904,newyork,,2,1
245,,,male,86194000.0,27/07/2019,0.016986631822293697,NYC,S,Online,5
820,Eve,,f,95499000.0,29/01/2018,0.029450195999597948,New York,Silver,Online,5
434,david,148.0,f,70000.0,20/12/2020,0.011056387576640868,Chicago,G,Mobile,4
329,,,,43581000.0,"Dec 14, 2019",0.045130163835561364,newyork,Silver,Online,5
924,Bob,61.0,,500000000.0,09/07/2020,0.01175997587697256,LA,Silver,3,2
436,Bob,88.0,,35832000.0,19/07/2019,0.011257412805307065,NYC,G,3,2
178,Alice,47.0,f,54521000.0,07/07/2019,0.012966127248969745,Los Angeles,Silver,Online,5
503,david,41.0,Male,,2021/13/40,0.024022514825610613,chicago,Gold,Online,5
661,alice,,female,70000.0,26/04/2019,0.011056387576640868,losangeles,Platinum,Online,5
550,Bob,,M,36567000.0,27/04/2023,0.03447582671625289,NYC,S,1,0
249,Charlie,67.0,M,76547000.0,"Jan 17, 2022",0.04030555834757262,newyork,Gold,3,2
266,david,,female,41880000.0,13/11/2021,0.030455322142928936,newyork,,In-Store,3
991,alice,,f,37351000.0,"Sep 10, 2021",0.02251482561061413,Chicago,S,1,0
256,Alice,,Male,,11/02/2018,0.0072369082319831135,chicago,Silver,Online,5
554,Alice,47.0,M,,18/12/2022,0.030455322142928936,NYC,,Online,5
69,FRANK,,,75359000.0,"Aug 03, 2019",0.6715247763594331,Los Angeles,Silver,2,1
323,Bob,98.0,f,36705000.0,01/04/2022,0.012765102020303547,NYC,Platinum,Online,5
892,,6.0,female,92999000.0,18/12/2020,0.008845110061312694,chicago,Platinum,In-Store,3
780,Charlie,105.0,F,58455000.0,"Feb 10, 2018",0.032968137501256406,losangeles,Gold,1,0
942,alice,50.0,f,64146000.0,26/04/2022,0.010754849733641571,Los Angeles,P,Mobile,4
840,Bob,,,97526000.0,03/01/2018,0.004020504573323952,Chicago,Silver,2,1
888,david,126.0,male,30000000.0,"Aug 11, 2018",0.04683887827922404,newyork,Silver,2,1
217,,148.0,F,25929000.0,"May 20, 2020",0.03779274298924515,Chicago,Silver,3,2
4,Bob,69.0,M,66525000.0,11/07/2019,0.5248768720474419,LA,Platinum,In-Store,3
268,Bob,47.0,f,1000000000.0,"Oct 03, 2021",0.011056387576640868,chicago,P,3,2
26,Bob,35.0,F,70000.0,24/08/2020,0.0014071766006633832,losangeles,Silver,Mobile,4
699,FRANK,22.0,Male,57917000.0,28/10/2019,0.013870740777967634,newyork,Platinum,1,0
554,FRANK,,,70000.0,01/01/2020,0.0023117901296612724,Chicago,G,Mobile,4
754,Eve,27.0,M,44045000.0,"Dec 26, 2020",0.02774148155593527,LA,Gold,2,1
903,Charlie,,male,30000000.0,01/06/2020,0.02351995175394512,Chicago,S,1,0
977,,65.0,,39956000.0,31/07/2018,0.04864810533721982,NYC,S,2,1
92,Charlie,61.0,f,97798000.0,10/11/2022,0.12644486883103828,newyork,,In-Store,3
712,Charlie,78.0,male,70000.0,24/04/2020,0.02331892652527892,New York,Silver,In-Store,3
85,Bob,-5.0,,30000000.0,22/06/2023,0.04925118102321841,Chicago,Gold,Mobile,4
160,Alice,30.0,f,1000000000.0,29/03/2019,0.033973263644587394,NYC,P,Mobile,4
725,Charlie,,,77486000.0,18/07/2018,0.014976379535631721,chicago,Silver,2,1
618,alice,75.0,male,86672000.0,24/02/2023,0.04533118906422756,Los Angeles,Gold,2,1
209,FRANK,,f,70000.0,29/07/2019,0.002914865815659865,New York,Platinum,3,2
692,david,73.0,f,50443000.0,"Jul 11, 2018",0.030455322142928936,New York,Gold,In-Store,3
156,Charlie,,Male,84656000.0,06/06/2021,0.04714041612222334,newyork,P,Mobile,4
407,,107.0,,26329000.0,28/05/2019,0.033973263644587394,LA,Gold,1,0
813,alice,23.0,,30000000.0,"Nov 12, 2021",0.030455322142928936,losangeles,S,Online,5
769,david,28.0,male,,08/09/2021,0.030455322142928936,newyork,Gold,2,1
264,Bob,85.0,,30000000.0,29/09/2020,0.04271786109156699,LA,G,In-Store,3
733,Bob,67.0,F,57389000.0,"Dec 23, 2022",0.030455322142928936,New York,G,Online,5
53,Charlie,62.0,f,70340000.0,28/10/2020,0.9149663282741984,Los Angeles,Gold,Mobile,4
589,Bob,28.0,F,43385000.0,23/07/2019,0.04241632324856769,newyork,,2,1
454,,127.0,M,25496000.0,"Dec 16, 2019",0.021208161624283847,NYC,Gold,1,0
638,FRANK,,,76431000.0,13/02/2021,0.03196301135792542,NYC,Platinum,1,0
336,,62.0,f,,19/07/2018,0.40064328073173183,losangeles,,2,1
200,FRANK,33.0,,95384000.0,30/01/2019,0.00251281535832747,Los Angeles,Gold,Online,5
344,Charlie,38.0,male,70000.0,25/04/2019,0.01849432103729018,losangeles,Silver,Mobile,4
756,david,56.0,Male,65527000.0,06/02/2019,0.9913559151673536,losangeles,Gold,1,0
525,Eve,,female,41704000.0,28/08/2019,0.02754045632726907,New York,Silver,In-Store,3
363,Bob,,F,57728000.0,09/07/2020,0.011056387576640868,losangeles,Silver,3,2
447,david,38.0,M,83784000.0,06/03/2018,0.8720474419539652,NYC,Silver,2,1
254,Eve,,F,500000000.0,22/01/2022,0.3437531410191979,LA,P,1,0
811,Alice,126.0,f,57811000.0,"Mar 30, 2022",0.02593225449793949,Los Angeles,Platinum,3,2
358,Eve,-4.0,F,99451000.0,03/06/2020,0.00924716051864509,newyork,Gold,1,0
259,david,27.0,M,50366000.0,04/09/2022,0.016283043521962005,NYC,Silver,Mobile,4
573,david,38.0,,70000.0,16/01/2018,0.16554427580661374,NYC,,3,2
279,,,F,32579000.0,27/12/2020,0.6646899185847824,LA,Silver,In-Store,3
42,Eve,65.0,F,92373000.0,03/01/2023,0.02020303548095286,Los Angeles,P,In-Store,3
449,Alice,,Male,,15/04/2022,0.030455322142928936,New York,P,Online,5
989,david,,female,23584000.0,11/11/2018,0.03658659161724796,chicago,Silver,In-Store,3
64,alice,,f,50000.0,15/04/2019,0.04703990350789024,chicago,Gold,Online,5
83,,25.0,M,,"Dec 01, 2020",0.030455322142928936,chicago,G,1,0
550,Bob,26.0,M,,19/11/2018,0.04864810533721982,newyork,G,3,2
460,david,-4.0,f,20873000.0,20/05/2020,0.024927128354608502,LA,,In-Store,3
447,alice,46.0,male,500000000.0,16/06/2022,0.03226454920092472,chicago,Platinum,3,2
107,Bob,13.0,f,46626000.0,17/06/2019,0.023218413910945822,newyork,Silver,1,0
698,Alice,,,94863000.0,23/06/2022,0.2251482561061413,losangeles,Silver,1,0
769,FRANK,,female,78304000.0,29/08/2019,0.005126143330988039,LA,Silver,Mobile,4
451,FRANK,32.0,F,,10/08/2020,0.004322042416323248,newyork,Gold,In-Store,3
585,Charlie,,Male,79486000.0,25/08/2018,0.002412302743994371,newyork,G,2,1
517,,,male,34367000.0,16/04/2019,0.027238918484269774,NYC,Platinum,In-Store,3
864,,39.0,M,78249000.0,19/03/2020,0.030455322142928936,Los Angeles,S,Mobile,4
909,FRANK,,,84651000.0,04/01/2019,0.012061513719971856,LA,Gold,1,0
772,Charlie,,,31385000.0,08/05/2019,0.03538044024525078,losangeles,Platinum,2,1
