ID,Name,Age,Gender,Income,Signup_Date,Purchase_Amount,City,Membership,Preferred_Channel
424,Charlie,67,f,70K,02/06/2019,6723,NYC,Platinum,In-Store
128,Eve,61,M,43094,18/02/2023,323,Chicago,gold,In-Store
852,Bob,138,female,1000000,"Feb 10, 2022",107,newyork,SILVER,Mobile
955,Alice,70,F,50k,11/08/2021,8343,newyork,SILVER,1
112,FRANK,122,male,72178,28/08/2020,€100,newyork,Gold,3
678,,114,f,83404,25/05/2019,3976,newyork,G,In-Store
835,Eve,39,f,-10000,14/04/2022,228,losangeles,Silver,1
850,Bob,,F,50783,12/05/2018,4427,New York,Silver,2
722,Eve,,male,58132,14/11/2018,495,NYC,S,3
930,Bob,,Male,86517,"Mar 30, 2020",6186,newyork,gold,In-Store
313,alice,,Male,73609,"Dec 04, 2020",129,losangeles,P,Online
785,alice,19,male,93696,21/11/2018,104,Chicago,SILVER,Online
474,FRANK,47,F,54289,09/05/2020,€100,newyork,Platinum,Online
309,Alice,70,F,70K,25/01/2022,€100,LA,S,Online
838,alice,79,M,71298,"Sep 27, 2019",91,chicago,Platinum,3
166,Charlie,62,f,1000000,24/11/2022,300,newyork,SILVER,Online
107,FRANK,,female,54170,21/08/2019,18,Chicago,G,2
655,Charlie,51,male,55168,"Apr 22, 2023",51,Los Angeles,Platinum,Online
688,Eve,63,f,-10000,10/11/2022,188,LA,Gold,2
557,Bob,65,f,64543,04/06/2022,,newyork,gold,2
481,Bob,,F,50k,"Jan 26, 2020",82,New York,,2
586,david,32,,78672,"Jan 18, 2019",3192,NYC,Platinum,In-Store
159,Alice,31,f,49007,08/11/2022,344,newyork,Silver,Online
901,Alice,45,,50k,20/08/2020,303,newyork,P,2
563,Alice,113,f,,"Jun 11, 2022",87,Los Angeles,G,1
490,david,20,f,34459,16/11/2020,5683,LA,Platinum,2
284,Alice,,Male,"30,000",05/02/2022,46,NYC,Silver,Online
993,alice,21,,36936,12/02/2021,483,LA,gold,3
68,FRANK,34,F,"30,000","Jul 19, 2019",121,newyork,S,Online
568,,37,,22767,02/10/2018,87,New York,Platinum,Mobile
507,Charlie,,,31829,28/11/2021,6205,New York,S,2
531,Charlie,31,f,66229,28/11/2019,397,Chicago,S,Online
922,Alice,29,F,,01/08/2021,7590,Chicago,G,In-Store
973,,,M,26450,20/08/2019,233,newyork,G,2
326,david,138,f,,19/03/2019,247,chicago,P,3
914,FRANK,,f,67460,"Aug 15, 2022",3525,New York,P,In-Store
900,david,67,F,,"Dec 13, 2020",7694,newyork,Platinum,Mobile
874,,50,M,40577,15/12/2022,433,Chicago,SILVER,3
34,FRANK,24,Male,,31/03/2019,5860,Chicago,gold,Mobile
255,Eve,,Male,50059,04/07/2018,3947,New York,SILVER,Online
907,Bob,30,Male,41155,20/07/2020,230,LA,Gold,Mobile
650,FRANK,66,Male,63450,01/06/2022,48,losangeles,Gold,2
220,Bob,64,Male,48261,27/05/2021,349,New York,Silver,2
145,Alice,111,F,,07/07/2018,329,losangeles,,In-Store
604,Charlie,62,f,21787,03/10/2018,,Chicago,S,2
321,david,46,f,22625,08/04/2019,340,Los Angeles,Gold,3
274,Alice,87,female,,17/10/2022,6564,newyork,G,Online
935,,31,male,85732,13/05/2023,109,NYC,S,2
249,Bob,18,Male,83556,07/06/2021,380,chicago,S,3
511,alice,25,female,40571,02/11/2019,124,LA,gold,In-Store
142,Eve,24,female,59513,22/05/2023,9819,New York,Silver,Online
631,Eve,,female,50147,2021-13-40,32,New York,SILVER,Mobile
952,FRANK,,F,"30,000",14/01/2019,303,Los Angeles,SILVER,3
61,Bob,11,M,24427,19/07/2022,,NYC,SILVER,In-Store
361,alice,19,f,36206,17/11/2019,370,New York,,3
449,Alice,,f,72527,19/09/2018,42,NYC,Platinum,1
871,FRANK,,Male,55389,"Feb 12, 2020",2371,Los Angeles,P,1
219,david,,,30030,10/12/2021,445,Los Angeles,G,1
12,Eve,64,female,86127,04/08/2019,58,losangeles,G,Online
303,Eve,7,male,22641,03/02/2023,410,Los Angeles,,In-Store
500,david,61,F,91001,12/12/2022,200,newyork,,1
432,alice,,F,50k,"Jun 02, 2021",271,newyork,Silver,1
13,FRANK,91,f,97095,29/04/2018,2845,newyork,Gold,In-Store
787,alice,51,f,45465,26/05/2018,285,LA,SILVER,2
399,david,91,F,70K,"Aug 02, 2021",455,chicago,P,3
179,david,62,M,75725,22/08/2019,288,NYC,Silver,Online
290,Charlie,65,female,,21/12/2020,284,NYC,Silver,2
849,Alice,40,male,59603,24/02/2018,€100,Los Angeles,gold,Online
933,,142,Male,80149,14/04/2020,467,Chicago,SILVER,In-Store
150,Alice,49,M,33065,20/01/2022,63,New York,S,In-Store
252,david,117,Male,95523,27/05/2021,2797,New York,SILVER,3
747,FRANK,,f,1000000,"Jul 13, 2020",,Chicago,Platinum,3
935,Alice,92,,76299,06/05/2020,144,New York,gold,1
95,FRANK,144,,49131,28/03/2023,,newyork,S,2
463,Alice,120,female,93530,"Oct 22, 2022",,chicago,P,Online
302,,27,male,83353,02/01/2021,209,chicago,SILVER,Mobile
963,Eve,54,F,89888,"Mar 29, 2018",166,New York,Silver,2
723,Bob,,,,"May 13, 2022",438,losangeles,G,Mobile
636,david,26,f,70123,01/04/2023,1015,Chicago,S,1
594,david,65,Male,85147,02/06/2023,416,LA,gold,3
647,,49,F,68855,16/07/2018,100,Chicago,gold,Mobile
687,alice,,female,,23/05/2020,9232,NYC,SILVER,1
586,Alice,29,,79279,18/04/2023,€100,Chicago,P,Online
297,Charlie,57,female,95743,24/04/2018,9592,New York,,Mobile
56,Eve,,,72081,25/03/2020,$120,chicago,,3
582,Bob,123,,78600,12/04/2022,276,Chicago,P,In-Store
174,Alice,68,female,82495,03/11/2021,407,newyork,S,Online
873,david,117,F,50k,10/04/2023,336,Chicago,Silver,Online
348,,,Male,70K,26/12/2018,154,LA,gold,Online
970,FRANK,,female,38844,"Nov 29, 2019",393,Los Angeles,G,Mobile
47,alice,-2,,50k,30/05/2020,406,losangeles,Gold,3
668,Bob,88,female,93516,11/08/2018,315,New York,SILVER,2
906,Bob,86,female,47221,20/09/2020,380,New York,Gold,In-Store
500,Charlie,47,f,-10000,12/08/2021,121,losangeles,S,3
953,,,,30995,"Dec 10, 2020",347,Los Angeles,SILVER,3
660,Bob,,,72847,27/05/2023,67,chicago,Silver,In-Store
341,Alice,115,f,70K,15/09/2019,3308,newyork,P,Online
742,,,Male,,05/07/2020,424,Los Angeles,P,2
188,Charlie,42,,50k,02/05/2019,101,LA,Platinum,1
484,david,,,84673,13/02/2023,108,Chicago,Platinum,1
857,Eve,,male,73983,11/03/2019,18,NYC,gold,In-Store
588,Eve,,f,64285,12/06/2021,363,chicago,,2
623,FRANK,28,Male,24785,"Sep 28, 2021",33,Chicago,Silver,1
1,,57,male,94096,22/11/2021,93,newyork,Gold,2
123,FRANK,,,70K,"Apr 08, 2018",5144,Los Angeles,,2
832,FRANK,80,female,55146,04/04/2021,,NYC,S,Mobile
617,alice,38,f,93716,09/08/2019,417,Los Angeles,,In-Store
166,Eve,55,male,-10000,03/01/2022,154,Los Angeles,Gold,Online
261,david,,Male,1000000,08/04/2021,£90,Chicago,Gold,2
357,Bob,,female,50k,09/05/2021,2833,NYC,gold,2
636,david,39,F,80472,18/03/2021,251,New York,,Online
362,Charlie,78,,-10000,"Sep 07, 2021",8315,LA,P,3
862,Bob,44,M,,07/08/2021,432,LA,Silver,Mobile
665,Charlie,60,Male,33768,"Dec 05, 2020",311,NYC,gold,In-Store
261,Bob,,Male,30158,"May 24, 2022",5549,Chicago,SILVER,3
536,Charlie,6,male,36683,28/07/2021,9631,LA,Silver,1
606,alice,25,female,41245,03/03/2021,343,newyork,gold,2
671,alice,127,male,,"May 01, 2022",273,Los Angeles,S,In-Store
669,FRANK,,f,41783,11/06/2022,66,NYC,gold,1
837,,,male,77357,29/12/2022,,Chicago,gold,1
864,Bob,44,Male,25119,15/09/2022,39,losangeles,SILVER,3
634,FRANK,,female,84904,17/10/2018,458,LA,Silver,Mobile
39,david,71,M,88758,20/02/2021,226,LA,Platinum,3
616,alice,89,,500000,03/12/2021,20,NYC,P,Online
936,Eve,15,,,26/08/2020,371,Los Angeles,,3
534,alice,42,Male,72350,30/08/2018,41,chicago,Platinum,Online
417,Eve,,Male,58895,15/06/2023,188,newyork,G,1
277,Bob,,Male,77079,23/12/2018,392,chicago,gold,1
706,Bob,83,female,55534,16/04/2023,286,chicago,Gold,1
361,Charlie,,M,,"Mar 28, 2019",109,Chicago,P,1
144,Eve,,M,68710,"May 18, 2021",,losangeles,,3
884,Alice,63,female,"30,000",15/01/2023,106,chicago,gold,Online
746,david,,male,38548,23/02/2021,11,Chicago,,2
404,FRANK,,F,88583,07/08/2019,333,New York,P,1
374,Charlie,,f,50k,21/05/2023,177,Chicago,gold,1
103,Bob,,Male,"30,000",30/08/2018,148,Los Angeles,Gold,1
65,david,39,male,88076,05/03/2021,463,LA,Platinum,In-Store
4,FRANK,125,M,70K,29/01/2021,,LA,,3
670,,43,Male,1000000,"Apr 12, 2022",291,newyork,S,2
614,Alice,,female,63276,28/10/2018,488,New York,Platinum,2
522,Eve,,,41527,11/07/2018,293,LA,SILVER,In-Store
664,Eve,66,M,,07/12/2019,483,Chicago,G,1
694,Charlie,128,f,500000,2021-13-40,441,NYC,S,In-Store
822,Alice,96,female,74565,13/09/2020,3800,chicago,P,1
627,,,F,39706,29/08/2022,2023,losangeles,Gold,2
48,alice,47,male,500000,"Jul 12, 2022",240,losangeles,Platinum,2
242,david,,female,60873,07/03/2023,283,NYC,,3
894,Bob,,F,46118,"Jan 29, 2019",93,chicago,Gold,3
610,alice,,f,90481,02/11/2018,€100,New York,G,Mobile
708,Bob,109,M,1000000,"May 03, 2022",449,NYC,Platinum,Online
890,Charlie,,female,28009,11/07/2019,100,chicago,Silver,Online
824,Bob,,M,70K,02/09/2022,,Los Angeles,Silver,3
223,Alice,64,female,50k,2021-13-40,461,newyork,gold,3
79,Alice,41,female,65934,12/10/2022,,LA,S,1
553,david,47,female,"30,000",02/02/2023,7313,newyork,SILVER,3
190,Charlie,66,male,65214,23/04/2018,4339,New York,G,In-Store
791,david,44,f,50k,13/04/2022,427,newyork,Silver,1
578,,42,Male,55989,03/06/2018,€100,LA,Gold,1
846,FRANK,,f,75858,"Jul 26, 2022",268,Los Angeles,Platinum,In-Store
57,Bob,,,"30,000",14/08/2022,335,chicago,Gold,2
679,Eve,50,Male,68139,16/05/2018,462,LA,Gold,In-Store
663,Bob,33,male,70K,"Jun 07, 2021",9885,LA,G,In-Store
392,Alice,30,Male,93546,13/07/2021,100,LA,Silver,1
819,Bob,69,male,,21/10/2019,242,NYC,Gold,1
837,david,133,male,"30,000",04/05/2022,136,chicago,G,1
314,alice,45,M,30154,04/12/2020,292,newyork,,1
720,Charlie,28,,50k,29/04/2023,407,Los Angeles,Platinum,2
572,Bob,56,,48369,08/07/2021,10,LA,S,3
921,FRANK,60,male,43373,25/01/2020,107,losangeles,S,2
964,Bob,,male,93880,08/07/2019,349,Chicago,Gold,Online
673,Alice,49,female,36607,21/06/2020,,losangeles,S,2
817,alice,,female,,11/03/2020,112,Los Angeles,G,3
396,Alice,6,male,"30,000",16/04/2023,377,Chicago,G,3
748,Charlie,13,female,63274,26/01/2022,3496,LA,SILVER,In-Store
49,,64,M,"30,000",23/04/2020,354,chicago,gold,1
457,,,M,70K,07/12/2019,,New York,gold,3
918,alice,,male,"30,000",08/07/2018,,newyork,SILVER,1
626,Alice,,f,500000,19/08/2022,188,losangeles,G,Online
717,,34,female,20350,06/03/2023,246,LA,Gold,1
943,,33,F,48369,03/03/2021,2037,losangeles,Platinum,Mobile
409,Charlie,70,Male,39200,24/06/2019,,Los Angeles,Platinum,In-Store
456,FRANK,,female,41603,"Dec 09, 2020",€100,Chicago,P,In-Store
964,david,50,M,500000,04/02/2019,217,newyork,Gold,2
80,Charlie,31,M,30195,21/04/2019,€100,Chicago,gold,3
784,Eve,44,F,37953,"May 09, 2023",58,New York,S,2
222,Eve,94,f,,21/03/2023,1711,LA,gold,3
971,alice,4,male,1000000,19/02/2023,396,chicago,SILVER,3
959,Charlie,,F,70K,20/01/2021,7065,newyork,S,2
807,Alice,,F,59656,24/02/2019,3736,Los Angeles,G,2
509,david,,Male,,2021-13-40,335,Chicago,Gold,Online
576,Eve,33,M,51558,19/08/2018,,LA,gold,1
844,alice,,f,,"May 03, 2019",,NYC,Platinum,Mobile
681,,41,F,69454,"Oct 12, 2020",448,New York,Platinum,2
368,alice,59,f,82190,25/01/2019,5364,New York,Silver,2
51,Alice,,male,60863,"Dec 31, 2022",404,losangeles,Silver,In-Store
845,Bob,51,female,,28/04/2021,328,Los Angeles,,Mobile
363,Eve,88,male,89558,"Dec 12, 2018",249,losangeles,G,2
333,,,Male,99348,05/11/2022,8284,losangeles,G,2
645,Charlie,25,f,41773,30/03/2018,69,chicago,G,Online
317,,46,f,70K,07/08/2019,£90,LA,G,In-Store
272,david,55,M,77310,"Feb 24, 2019",190,newyork,SILVER,Mobile
643,david,50,f,,26/03/2020,7864,NYC,Gold,Mobile
147,Alice,31,f,1000000,15/03/2023,9736,Chicago,Gold,2
725,,,f,35760,26/02/2022,5046,LA,S,1
211,FRANK,-2,male,,15/12/2018,,Los Angeles,Silver,1
366,alice,115,f,65636,04/09/2022,189,losangeles,G,1
656,alice,95,M,23315,04/12/2022,9150,New York,G,In-Store
810,FRANK,63,female,81089,21/04/2021,386,New York,G,1
431,FRANK,,f,70K,"Feb 01, 2019",1272,Los Angeles,Gold,Mobile
733,,34,f,48020,18/06/2023,369,chicago,S,2
587,Eve,,,"30,000","Jan 23, 2021",202,NYC,Platinum,1
747,Charlie,,female,70129,03/10/2020,366,LA,G,1
632,Alice,,female,43462,22/05/2020,283,Chicago,Gold,Mobile
86,FRANK,,male,45668,09/01/2021,401,New York,gold,Online
262,david,,F,1000000,03/10/2022,323,LA,Gold,2
881,Alice,46,,,15/10/2019,304,chicago,gold,In-Store
304,Eve,,male,20735,14/04/2019,80,Chicago,gold,2
132,Alice,,M,70K,16/02/2018,239,NYC,Silver,Mobile
193,alice,23,,32334,20/04/2021,167,LA,SILVER,3
834,FRANK,,F,53260,14/03/2023,9310,Los Angeles,,2
74,david,,F,,04/12/2021,3662,chicago,SILVER,Online
118,Charlie,95,Male,99531,06/04/2023,176,LA,Silver,Mobile
306,Bob,,female,24394,09/04/2020,318,LA,Silver,Online
416,david,26,male,70K,"Feb 01, 2018",353,Los Angeles,gold,Online
655,david,141,Male,70K,10/02/2020,331,chicago,Silver,3
768,Eve,69,M,25756,18/09/2022,1147,New York,Silver,Mobile
778,Alice,96,Male,55936,"Jul 12, 2021",£90,Chicago,G,Online
149,david,90,female,50k,23/11/2018,463,Chicago,S,1
876,,54,Male,50k,2021-13-40,306,NYC,G,Online
446,FRANK,,f,-10000,18/11/2019,1368,chicago,,1
130,Charlie,57,female,70K,"Nov 07, 2021",€100,losangeles,Platinum,Mobile
905,Charlie,23,F,500000,04/11/2018,8785,Chicago,gold,1
777,david,34,Male,-10000,27/04/2022,401,LA,Silver,2
537,FRANK,148,M,"30,000",14/03/2021,7750,Chicago,G,2
305,FRANK,56,f,25006,25/03/2020,312,chicago,Silver,In-Store
268,Alice,23,Male,23779,10/05/2023,42,newyork,SILVER,2
684,FRANK,54,M,"30,000","Dec 30, 2020",£90,Chicago,S,Online
8,Charlie,124,M,43187,"Jun 30, 2021",7493,Los Angeles,Platinum,In-Store
91,david,,,30855,13/11/2022,$120,Chicago,SILVER,2
567,alice,49,M,35653,17/09/2018,,NYC,S,Mobile
681,Eve,63,male,78114,24/06/2022,293,losangeles,G,1
300,Charlie,58,,"30,000",17/11/2021,8492,LA,Silver,Mobile
949,alice,116,,61187,15/01/2021,361,NYC,SILVER,Online
105,Alice,26,male,91314,"May 10, 2021",9159,losangeles,G,2
817,Bob,45,M,45451,21/08/2019,296,New York,,2
770,Alice,38,Male,"30,000","May 25, 2021",361,New York,Platinum,1
36,david,29,Male,63603,02/06/2021,5656,newyork,SILVER,Online
541,david,64,F,70K,"Aug 04, 2019",151,chicago,SILVER,3
299,Alice,148,male,96919,22/01/2021,498,chicago,P,Online
408,alice,,F,87677,19/03/2022,,newyork,Platinum,Mobile
417,Alice,61,Male,72844,22/06/2020,420,NYC,Gold,2
703,FRANK,18,,28058,02/01/2019,9258,New York,G,1
470,david,,Male,45289,02/04/2020,67,LA,SILVER,Online
432,Charlie,,male,,06/02/2019,246,losangeles,,Online
239,FRANK,142,female,54948,14/06/2021,157,New York,Platinum,3
578,Charlie,,f,42621,17/05/2022,£90,chicago,Platinum,Mobile
558,FRANK,3,M,500000,11/05/2018,6625,Chicago,Silver,Online
954,Alice,110,female,99761,25/12/2020,214,New York,SILVER,Online
816,Alice,,,86252,04/11/2018,9788,LA,G,3
521,Charlie,65,,42671,11/01/2022,,Los Angeles,Gold,2
220,Charlie,,F,"30,000","Sep 23, 2018",204,losangeles,S,In-Store
237,Bob,67,Male,60784,06/02/2019,407,Chicago,Silver,Mobile
942,FRANK,60,female,93473,"Mar 20, 2018",9744,Chicago,Platinum,Mobile
276,Bob,,M,35429,02/01/2018,145,New York,P,2
213,FRANK,29,f,81112,29/10/2021,171,losangeles,P,3
359,,116,female,"30,000","Nov 25, 2021",415,New York,Silver,3
614,Bob,47,,94211,"Sep 20, 2021",3730,Los Angeles,SILVER,In-Store
136,FRANK,125,M,500000,10/03/2020,9433,Los Angeles,,2
368,Eve,27,female,31870,11/11/2019,458,chicago,S,1
17,FRANK,38,M,31326,04/03/2018,177,LA,G,2
818,Charlie,,female,61615,17/01/2023,70,Chicago,P,1
340,Charlie,100,Male,"30,000","Dec 03, 2019",93,Los Angeles,Silver,Mobile
253,,146,Male,42195,09/01/2019,81,Los Angeles,S,3
620,alice,70,male,48511,18/03/2020,$120,New York,Platinum,1
441,FRANK,,M,70K,"Aug 20, 2022",214,Chicago,gold,Online
113,Charlie,,,500000,21/05/2019,293,chicago,S,3
728,FRANK,60,F,60341,"Feb 23, 2022",2002,chicago,G,In-Store
800,david,30,male,"30,000",28/08/2022,440,Los Angeles,Platinum,3
584,Charlie,32,M,37397,03/02/2019,,New York,Platinum,Online
757,,48,,26990,"Dec 03, 2018",148,Chicago,S,In-Store
501,Eve,109,f,57627,"Oct 25, 2021",,chicago,S,2
598,Eve,25,f,56564,"Apr 09, 2022",193,NYC,gold,In-Store
715,Charlie,,,94060,25/03/2023,,newyork,SILVER,Online
272,Charlie,114,female,74261,"Apr 20, 2023",404,newyork,P,Online
572,Alice,,female,44673,07/06/2023,10,newyork,Platinum,Online
37,,21,female,46112,21/04/2021,,Chicago,G,3
437,Alice,42,,58657,"Apr 01, 2019",,Chicago,S,In-Store
102,Charlie,,F,77619,"May 20, 2022",4112,chicago,Silver,Mobile
151,FRANK,,F,32112,29/10/2022,1674,LA,,3
205,david,60,female,1000000,"Mar 12, 2020",257,NYC,Gold,Online
154,Bob,,male,70K,03/05/2023,351,New York,Platinum,Online
273,alice,67,M,88556,13/05/2023,,chicago,Platinum,3
939,Charlie,44,Male,-10000,2021-13-40,,Chicago,SILVER,2
20,FRANK,,f,50k,19/10/2019,326,losangeles,gold,1
149,Bob,24,female,96706,"Aug 12, 2019",8761,Los Angeles,SILVER,3
540,david,21,f,40408,"Feb 02, 2019",436,losangeles,P,Online
579,FRANK,41,male,,03/09/2018,293,New York,S,1
937,FRANK,38,f,50k,20/08/2018,222,Chicago,Silver,Mobile
615,Charlie,,male,65471,04/12/2018,17,chicago,Silver,In-Store
322,Bob,112,male,"30,000","Sep 03, 2022",483,Los Angeles,Platinum,2
731,FRANK,,F,47190,06/07/2019,€100,Chicago,S,Online
269,alice,-9,female,86029,16/01/2020,34,Los Angeles,G,1
858,Alice,149,f,,"Jun 30, 2018",118,LA,SILVER,3
633,Eve,38,M,31895,"Aug 09, 2018",357,newyork,P,3
489,david,,Male,,19/02/2019,378,chicago,SILVER,2
644,david,36,f,53844,"Dec 22, 2018",399,Chicago,Platinum,Mobile
973,Bob,,f,81300,16/03/2019,7607,New York,Platinum,In-Store
372,FRANK,56,M,24121,29/09/2022,313,losangeles,S,In-Store
419,Eve,43,f,87768,22/05/2020,6830,losangeles,Silver,In-Store
535,Bob,33,,"30,000",04/04/2018,4330,New York,S,In-Store
648,Alice,19,male,82286,29/06/2019,476,LA,Silver,In-Store
71,Alice,93,f,81242,10/08/2021,208,newyork,,1
158,,59,female,70K,26/04/2022,59,newyork,Platinum,2
842,alice,115,F,93894,26/12/2019,,NYC,G,In-Store
347,,,f,97121,14/06/2021,402,chicago,,Online
859,Charlie,23,F,62253,08/12/2020,4138,New York,S,3
168,,14,male,67039,24/05/2021,£90,LA,Silver,2
269,alice,41,F,40807,"Jan 14, 2018",5820,Chicago,G,Online
82,,89,M,82324,"Apr 27, 2019",239,NYC,SILVER,1
218,FRANK,,,64128,29/12/2022,1848,Chicago,Silver,In-Store
186,,13,F,50k,15/02/2021,,chicago,Platinum,Online
505,Bob,,female,66924,"May 11, 2023",£90,New York,P,Online
167,alice,,M,41331,10/04/2021,344,Chicago,G,1
246,david,45,M,-10000,10/07/2020,281,Chicago,SILVER,3
827,Charlie,77,F,22850,02/11/2022,$120,Los Angeles,gold,In-Store
482,alice,,female,-10000,"Dec 17, 2021",459,newyork,S,Online
383,Bob,29,f,-10000,"Feb 26, 2022",1572,New York,P,In-Store
140,Alice,51,,"30,000",27/11/2019,67,NYC,gold,Mobile
219,Eve,109,male,72341,"Jun 20, 2022",4343,Chicago,G,In-Store
141,Alice,112,M,500000,"Sep 20, 2022",200,newyork,P,1
381,FRANK,,f,68918,"Sep 21, 2018",34,New York,Platinum,3
165,Eve,,,70K,08/02/2023,148,chicago,Silver,3
41,Bob,,Male,-10000,22/07/2022,165,Los Angeles,,1
117,Bob,21,M,59344,22/02/2018,77,newyork,Silver,In-Store
323,FRANK,20,F,50710,13/01/2018,1708,NYC,S,Mobile
88,Charlie,98,,,"Jun 30, 2022",257,newyork,SILVER,3
30,,,M,75179,16/04/2019,350,chicago,Silver,2
977,Charlie,135,,55305,30/04/2019,498,NYC,SILVER,1
197,Bob,,Male,70K,19/08/2022,296,newyork,Platinum,Mobile
103,Bob,23,f,50k,"Nov 14, 2022",429,Chicago,,In-Store
118,FRANK,25,Male,87135,"Jan 12, 2018",94,losangeles,S,1
643,alice,36,Male,59397,11/03/2018,491,Los Angeles,,3
532,Alice,11,f,"30,000",21/05/2020,203,Los Angeles,Platinum,3
755,,66,male,,"Aug 05, 2019",413,chicago,Silver,Mobile
111,Charlie,,Male,94447,30/11/2020,69,NYC,Gold,Online
507,,149,male,37025,23/06/2021,476,chicago,Platinum,3
187,Charlie,39,female,70K,27/05/2023,322,New York,gold,Mobile
120,Alice,,Male,31848,15/01/2023,8146,Chicago,Platinum,1
446,Bob,,Male,38541,23/08/2019,$120,LA,,3
608,FRANK,,f,80124,14/01/2018,487,LA,G,Online
389,david,-9,M,41671,21/11/2020,403,newyork,SILVER,3
318,david,25,female,500000,13/08/2019,104,Chicago,P,Mobile
997,,112,F,50k,23/05/2018,73,LA,Silver,Mobile
472,Eve,,,42553,21/12/2018,1129,newyork,,1
356,Eve,,,60308,25/01/2019,130,New York,gold,3
139,Eve,,Male,44195,27/05/2021,487,Los Angeles,Platinum,2
605,david,147,F,46649,14/08/2021,5831,Los Angeles,gold,Mobile
497,Bob,91,f,31818,02/07/2021,$120,NYC,S,1
427,Alice,23,female,40203,21/02/2022,265,Los Angeles,Silver,3
741,,18,f,"30,000",30/11/2020,255,losangeles,,1
585,alice,,male,20648,29/09/2020,165,LA,gold,Mobile
932,Charlie,30,F,500000,06/02/2021,,New York,gold,Online
608,Alice,,F,33095,26/12/2020,360,NYC,Platinum,3
606,FRANK,,female,-10000,07/04/2020,200,LA,,1
544,Alice,68,f,70K,29/12/2018,4650,losangeles,Silver,2
800,,67,f,81906,10/09/2020,8161,Chicago,P,1
5,Bob,111,female,70K,"Mar 10, 2022",97,chicago,gold,In-Store
777,Eve,19,f,-10000,29/06/2019,444,New York,Gold,Mobile
338,alice,103,Male,32559,13/11/2018,283,Chicago,Silver,3
710,david,-5,F,36843,20/06/2021,170,newyork,Gold,Mobile
869,Bob,55,Male,37501,08/05/2022,260,NYC,P,Mobile
438,Alice,135,female,62875,08/09/2021,80,losangeles,Silver,Mobile
986,david,21,male,75652,14/03/2020,180,chicago,P,In-Store
700,Charlie,100,,70K,08/01/2019,121,Los Angeles,G,Mobile
833,Eve,,f,,14/08/2021,95,New York,Platinum,Mobile
341,Bob,131,Male,65464,25/07/2020,1923,losangeles,Gold,3
485,alice,114,f,-10000,01/06/2022,389,LA,P,Online
544,Bob,,F,50k,04/09/2021,211,newyork,G,Mobile
981,Eve,,f,99760,12/03/2023,347,LA,Gold,1
31,,70,female,50822,20/12/2018,494,Los Angeles,gold,3
108,alice,,f,67484,06/03/2021,486,LA,SILVER,1
336,alice,,M,85726,11/12/2022,485,Los Angeles,,2
104,Eve,38,male,98534,09/02/2022,$120,New York,Platinum,2
201,Bob,96,f,30127,08/09/2021,3345,newyork,P,3
128,,,f,50k,29/04/2019,8590,NYC,,1
908,Charlie,78,,85529,"Dec 08, 2018",$120,chicago,Gold,Mobile
155,FRANK,62,female,25799,09/12/2021,405,NYC,,2
512,,,f,59575,19/10/2022,284,Chicago,G,In-Store
948,FRANK,110,female,32170,"Apr 09, 2023",9938,chicago,Platinum,3
702,Charlie,,Male,70340,08/09/2018,326,New York,SILVER,3
376,alice,,female,50k,06/08/2020,294,Chicago,Silver,Mobile
825,Alice,,F,39758,14/07/2022,374,Chicago,gold,2
288,Eve,60,male,60775,14/04/2023,6263,LA,G,In-Store
919,alice,89,f,83000,"Jun 19, 2019",,Los Angeles,gold,Mobile
937,alice,82,,54212,06/05/2023,97,NYC,SILVER,2
687,Eve,,female,43529,24/01/2022,309,losangeles,Platinum,3
393,david,,male,72194,2021-13-40,6001,New York,Silver,In-Store
510,Eve,,male,"30,000",15/03/2021,358,NYC,SILVER,3
224,Alice,48,Male,80938,28/11/2018,81,Chicago,P,Mobile
640,Charlie,,M,65388,27/09/2021,61,LA,Platinum,3
695,Bob,15,,"30,000",09/02/2023,69,newyork,G,2
492,Bob,49,male,73015,15/03/2019,,NYC,S,1
825,FRANK,31,female,41087,"Aug 02, 2022",260,losangeles,SILVER,3
125,,81,M,36874,03/05/2023,324,New York,G,In-Store
202,david,40,Male,"30,000",27/02/2018,239,Los Angeles,G,1
324,Alice,70,F,79597,17/01/2020,38,chicago,Platinum,1
339,,6,F,83719,27/01/2022,479,New York,SILVER,In-Store
380,,,F,"30,000",21/12/2018,280,NYC,S,1
111,alice,,male,75372,28/06/2019,1772,chicago,Platinum,1
890,david,114,M,59708,09/04/2023,167,New York,Silver,Mobile
957,alice,39,Male,53901,02/11/2020,2519,newyork,Silver,2
842,Eve,132,M,50k,"Mar 08, 2019",239,Chicago,gold,Mobile
868,Bob,,f,70K,02/01/2020,€100,LA,P,In-Store
726,,,male,,31/12/2020,251,New York,G,In-Store
883,Alice,102,,82068,24/06/2022,401,chicago,SILVER,Online
350,Charlie,66,female,90126,"Jul 24, 2019",336,New York,Gold,3
947,Bob,,,34637,05/03/2020,192,Los Angeles,Silver,1
194,alice,,,75583,"Oct 18, 2022",162,New York,Platinum,1
390,Charlie,20,,,"May 17, 2018",£90,New York,SILVER,Mobile
834,Charlie,28,Male,30486,30/11/2018,67,NYC,,2
654,david,,M,20911,14/03/2021,$120,chicago,gold,1
693,david,,M,97352,02/11/2018,307,newyork,gold,Online
607,Charlie,49,F,45901,"Feb 03, 2022",369,Chicago,G,2
498,Alice,83,M,,"Jul 09, 2018",8527,newyork,Platinum,2
